iteration,alpha,beta,sigma,rho,Q,bestLength,bestCurrent,nBestPathAnts,nBestCurrentPathAnts
1,1.0,2.0,1.0,0.0,1.0,1323.790417629733,1323.790417629733,1,1
1,1.0,2.0,1.0,0.01,1.0,1302.3701001021561,1302.3701001021561,1,1
1,1.0,2.0,1.0,0.02,1.0,1356.885179090116,1356.885179090116,1,1
1,1.0,2.0,1.0,0.03,1.0,1234.476246913997,1234.476246913997,1,1
1,1.0,2.0,1.0,0.04,1.0,1365.999829502218,1365.999829502218,1,1
1,1.0,2.0,1.0,0.05,1.0,1329.4087873279507,1329.4087873279507,1,1
1,1.0,2.0,1.0,0.06,1.0,1348.848674338421,1348.848674338421,1,1
1,1.0,2.0,1.0,0.07,1.0,1263.4048637493338,1263.4048637493338,1,1
1,1.0,2.0,1.0,0.08,1.0,1259.7170905721712,1259.7170905721712,1,1
1,1.0,2.0,1.0,0.09,1.0,1297.085563274837,1297.085563274837,1,1
1,1.0,2.0,1.0,0.1,1.0,1301.53762828103,1301.53762828103,1,1
1,1.0,2.0,1.0,0.11,1.0,1273.760313933536,1273.760313933536,1,1
1,1.0,2.0,1.0,0.12,1.0,1359.0628875509271,1359.0628875509271,1,1
1,1.0,2.0,1.0,0.13,1.0,1292.275194124582,1292.275194124582,1,1
1,1.0,2.0,1.0,0.14,1.0,1335.5933618181436,1335.5933618181436,1,1
1,1.0,2.0,1.0,0.15,1.0,1313.5934240638776,1313.5934240638776,1,1
1,1.0,2.0,1.0,0.16,1.0,1345.4983801979345,1345.4983801979345,1,1
1,1.0,2.0,1.0,0.17,1.0,1272.7455142098072,1272.7455142098072,1,1
1,1.0,2.0,1.0,0.18,1.0,1297.0892937154526,1297.0892937154526,1,1
1,1.0,2.0,1.0,0.19,1.0,1334.2206221905333,1334.2206221905333,1,1
1,1.0,2.0,1.0,0.2,1.0,1264.9268391024898,1264.9268391024898,1,1
1,1.0,2.0,1.0,0.21,1.0,1301.6436134335331,1301.6436134335331,1,1
1,1.0,2.0,1.0,0.22,1.0,1283.0081718138097,1283.0081718138097,1,1
1,1.0,2.0,1.0,0.23,1.0,1321.982060340029,1321.982060340029,1,1
1,1.0,2.0,1.0,0.24,1.0,1302.6306318816319,1302.6306318816319,1,1
1,1.0,2.0,1.0,0.25,1.0,1319.5665203685526,1319.5665203685526,1,1
1,1.0,2.0,1.0,0.26,1.0,1310.8591736293433,1310.8591736293433,1,1
1,1.0,2.0,1.0,0.27,1.0,1299.7947209011215,1299.7947209011215,1,1
1,1.0,2.0,1.0,0.28,1.0,1329.0523413372339,1329.0523413372339,1,1
1,1.0,2.0,1.0,0.29,1.0,1245.2579019244142,1245.2579019244142,1,1
1,1.0,2.0,1.0,0.3,1.0,1302.8802156900601,1302.8802156900601,1,1
1,1.0,2.0,1.0,0.31,1.0,1365.8840203412524,1365.8840203412524,1,1
1,1.0,2.0,1.0,0.32,1.0,1285.9021415042712,1285.9021415042712,1,1
1,1.0,2.0,1.0,0.33,1.0,1313.0887161657877,1313.0887161657877,1,1
1,1.0,2.0,1.0,0.34,1.0,1308.3238007712414,1308.3238007712414,1,1
1,1.0,2.0,1.0,0.35000000000000003,1.0,1247.9064522876,1247.9064522876,1,1
1,1.0,2.0,1.0,0.36,1.0,1293.2495412507676,1293.2495412507676,1,1
1,1.0,2.0,1.0,0.37,1.0,1254.4136396459073,1254.4136396459073,1,1
1,1.0,2.0,1.0,0.38,1.0,1324.5431149694807,1324.5431149694807,1,1
1,1.0,2.0,1.0,0.39,1.0,1336.0061977542857,1336.0061977542857,1,1
1,1.0,2.0,1.0,0.4,1.0,1357.0117588255496,1357.0117588255496,1,1
1,1.0,2.0,1.0,0.41000000000000003,1.0,1261.7349644091998,1261.7349644091998,1,1
1,1.0,2.0,1.0,0.42,1.0,1333.6796240570955,1333.6796240570955,1,1
1,1.0,2.0,1.0,0.43,1.0,1268.668214999612,1268.668214999612,1,1
1,1.0,2.0,1.0,0.44,1.0,1320.6458048135353,1320.6458048135353,1,1
1,1.0,2.0,1.0,0.45,1.0,1353.8096457570068,1353.8096457570068,1,1
1,1.0,2.0,1.0,0.46,1.0,1287.569850035927,1287.569850035927,1,1
1,1.0,2.0,1.0,0.47000000000000003,1.0,1301.568009349603,1301.568009349603,1,1
1,1.0,2.0,1.0,0.48,1.0,1297.5015669439938,1297.5015669439938,1,1
1,1.0,2.0,1.0,0.49,1.0,1244.6265150607812,1244.6265150607812,1,1
1,1.0,2.0,1.0,0.5,1.0,1225.8960381843171,1225.8960381843171,1,1
1,1.0,2.0,1.0,0.51,1.0,1324.5568890921732,1324.5568890921732,1,1
1,1.0,2.0,1.0,0.52,1.0,1318.069604370833,1318.069604370833,1,1
1,1.0,2.0,1.0,0.53,1.0,1327.9685353648058,1327.9685353648058,1,1
1,1.0,2.0,1.0,0.54,1.0,1269.4533052816928,1269.4533052816928,1,1
1,1.0,2.0,1.0,0.55,1.0,1315.5669655679733,1315.5669655679733,1,1
1,1.0,2.0,1.0,0.56,1.0,1252.1948029792234,1252.1948029792234,1,1
1,1.0,2.0,1.0,0.5700000000000001,1.0,1253.8498541859597,1253.8498541859597,1,1
1,1.0,2.0,1.0,0.58,1.0,1264.362192931998,1264.362192931998,1,1
1,1.0,2.0,1.0,0.59,1.0,1313.865630042222,1313.865630042222,1,1
1,1.0,2.0,1.0,0.6,1.0,1305.0487037991325,1305.0487037991325,1,1
1,1.0,2.0,1.0,0.61,1.0,1321.8134072124437,1321.8134072124437,1,1
1,1.0,2.0,1.0,0.62,1.0,1267.3629993484983,1267.3629993484983,1,1
1,1.0,2.0,1.0,0.63,1.0,1324.1068765939801,1324.1068765939801,1,1
1,1.0,2.0,1.0,0.64,1.0,1328.978242897568,1328.978242897568,1,1
1,1.0,2.0,1.0,0.65,1.0,1281.867895948186,1281.867895948186,1,1
1,1.0,2.0,1.0,0.66,1.0,1313.006930711697,1313.006930711697,1,1
1,1.0,2.0,1.0,0.67,1.0,1269.7554989965336,1269.7554989965336,1,1
1,1.0,2.0,1.0,0.68,1.0,1250.5002889818775,1250.5002889818775,1,1
1,1.0,2.0,1.0,0.6900000000000001,1.0,1269.7194405726318,1269.7194405726318,1,1
1,1.0,2.0,1.0,0.7000000000000001,1.0,1324.0206248014633,1324.0206248014633,1,1
1,1.0,2.0,1.0,0.71,1.0,1251.5268880048518,1251.5268880048518,1,1
1,1.0,2.0,1.0,0.72,1.0,1282.5437052723341,1282.5437052723341,1,1
1,1.0,2.0,1.0,0.73,1.0,1286.4673252229645,1286.4673252229645,1,1
1,1.0,2.0,1.0,0.74,1.0,1245.385503760166,1245.385503760166,1,1
1,1.0,2.0,1.0,0.75,1.0,1291.747344213154,1291.747344213154,1,1
1,1.0,2.0,1.0,0.76,1.0,1312.785297336234,1312.785297336234,1,1
1,1.0,2.0,1.0,0.77,1.0,1315.2959786059464,1315.2959786059464,1,1
1,1.0,2.0,1.0,0.78,1.0,1344.5126153337867,1344.5126153337867,1,1
1,1.0,2.0,1.0,0.79,1.0,1344.8371314003846,1344.8371314003846,1,1
1,1.0,2.0,1.0,0.8,1.0,1315.7062944900795,1315.7062944900795,1,1
1,1.0,2.0,1.0,0.81,1.0,1294.2426580803192,1294.2426580803192,1,1
1,1.0,2.0,1.0,0.8200000000000001,1.0,1326.769407416675,1326.769407416675,1,1
1,1.0,2.0,1.0,0.8300000000000001,1.0,1329.3502939435982,1329.3502939435982,1,1
1,1.0,2.0,1.0,0.84,1.0,1372.6592025667244,1372.6592025667244,1,1
1,1.0,2.0,1.0,0.85,1.0,1352.395263737839,1352.395263737839,1,1
1,1.0,2.0,1.0,0.86,1.0,1273.797174412243,1273.797174412243,1,1
1,1.0,2.0,1.0,0.87,1.0,1270.5871642260765,1270.5871642260765,1,1
1,1.0,2.0,1.0,0.88,1.0,1335.3520861058105,1335.3520861058105,1,1
1,1.0,2.0,1.0,0.89,1.0,1343.24799686707,1343.24799686707,1,1
1,1.0,2.0,1.0,0.9,1.0,1332.0848817417443,1332.0848817417443,1,1
1,1.0,2.0,1.0,0.91,1.0,1314.7010378725665,1314.7010378725665,1,1
1,1.0,2.0,1.0,0.92,1.0,1332.2264554665712,1332.2264554665712,1,1
1,1.0,2.0,1.0,0.93,1.0,1343.4956476961318,1343.4956476961318,1,1
1,1.0,2.0,1.0,0.9400000000000001,1.0,1303.8582603938285,1303.8582603938285,1,1
1,1.0,2.0,1.0,0.9500000000000001,1.0,1315.5019090506223,1315.5019090506223,1,1
